"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-28",,,"1.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-29",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-30",,,"0.42",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-10-31",,,"1.42",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-01",,,"0.06",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-02",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-03",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-04",,,"2.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-05",,,"0.36",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-06",,,"0.42","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-07",,,"0.17",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-08",,,"0.11","1.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-09",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-10",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-11",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-12",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-13",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-14",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-15",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-16",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-17",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-18",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-19",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-20",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-21",,,"0.02",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-22",,,"0.21",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-23",,,"0.55",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-24",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-25",,,"0.41",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-27","    2","0.18",,,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-28",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-29",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-11-30",,,"0.72","4.9",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-01",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-02",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-03",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-04",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-05",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-06",,,"0.01","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-07",,,"0.08",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-08",,,"0.17",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-09",,,"0.07",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-10",,,"0.60",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-11",,,"0.10",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-12",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-13",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-14",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-15",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-16",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-17",,,"0.00",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-18",,,"0.26","1.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-19",,,"0.12","1.5","2.5"
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-20",,,"0.54","10.3","12.0"
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-21",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-22",,,"0.00","0.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-23",,,"0.39","1.0",
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-24",,,"0.84",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-25",,,"1.26",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-26",,,"1.13",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-27",,,"0.53",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-28",,,"1.06",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-30",,,"0.59",,
"CA1BC000039","VANCOUVER 3.4 SSW, BC CA","2022-12-31",,,"0.38",,
